id,pos,name
1126066427,"(-2.9533635,53.9016364)",Seven Stars
1126135978,"(-5.932757,54.5992683)",The Hercules
1126202808,"(-3.02481,53.3912002)",The John Laird
1126224959,"(-1.1224982,53.308364)",The Vine
1126925506,"(-2.1033765,52.4138898)",The Vine Inn
1127105394,"(-3.4503636,51.7150163)",Glandover Arms
1127105420,"(-3.4577076,51.7256082)",Bridgend Inn
1127105544,"(-3.4530653,51.7173563)",The White Lion
1127121570,"(-3.4441949,51.7134327)",Prince of Wales
1127773620,"(-3.4436655,51.7136744)",Pickled Pepper
1127773748,"(-3.4454363,51.7142497)",The Glosters Arms
1127773779,"(-3.4438738,51.7131272)",Boot Hotel
1127791667,"(0.3739188,51.4415265)",TJ's
1127791699,"(0.3704186,51.4421919)",The Pembroke
1127809890,"(0.3696987,51.4412405)",Manor Shades
1128060507,"(-1.1506475,52.9479631)",The Company Inn
1128698057,"(-3.447038,51.714372)",The Cambria
1128816460,"(-1.3066061,51.0645197)",The Ship
1128816465,"(-1.3049806,51.0653557)",First In Last Out
1129226069,"(-8.6246595,52.6599)",Murphy's Bar
1129686325,"(-3.4463855,51.712726)",Yr Ieuan ap Iago
1129686345,"(-3.4451925,51.7126363)",The Lighthouse
1129745905,"(-0.1947927,51.3695148)",The Dolphin
1129768629,"(-3.4443048,51.7128568)",Beluga
1129778548,"(-2.0565681,53.5125832)",Hartshead Inn
1129825176,"(-3.3821064,51.6842968)",Mountain Ash Inn
1129825670,"(-3.3785539,51.6822501)",Mountain Ash Workmens Club and Institute
1129895899,"(-1.480149,51.2064782)",White Hart
1129955382,"(-0.1951145,51.3676443)",The Winning Post
1129955415,"(-0.1940633,51.3659496)",Grapes
1129963265,"(-0.1920892,51.3617463)",Sutton Arms
1130519932,"(-2.5964959,51.4560135)",Three Sugar Loaves
1130786116,"(-3.3299392,51.6485984)",Thorn Hotel
1130786142,"(-3.3718723,51.6754316)",Mount Pleasant Hotel
1131477449,"(-3.3411033,51.5998926)",Morgan Tavern
1131578556,"(-3.346781,51.7125174)",The Railway
1132205013,"(-2.113393,52.8065947)",The Lord Nelson
1132205016,"(-2.1144449,52.8065874)",Shrewsbury Arms PH
1132303386,"(0.347515,51.4441563)",The Red Lion
1132322505,"(0.308758,51.450008)",George and Dragon
1132542453,"(0.347352,51.432965)",The Six Bells
1132580402,"(0.3489392,51.4330719)",The Earl Grey
1132744186,"(-0.1501693,51.3600745)",The John Jackson
1132744385,"(-0.1496192,51.3601654)",The Whispering Moon
1132925268,"(-3.7768068,50.2837775)",The Quay
1132926341,"(-3.7760866,50.2842319)",King Of Prussia
1132946591,"(-3.7780125,50.2832276)",Seven Stars
1132959978,"(-3.7732007,50.2783547)",The Crabshell Inn
1133065295,"(-3.7994636,50.3228799)",Loddiswell Inn
1133841162,"(-2.9664488,53.918132)",Saracens Head
1133841169,"(-2.9667532,53.9185591)",The Black Bull
1134441899,"(-0.1957155,51.4801719)",Broadway Bar and Grill
1134487416,"(-3.8232597,50.36224)",California Country Inn
1134688685,"(-2.0447448,51.095626)",Black Dog
1134740909,"(-0.1593322,50.8261373)",Coopers Cask
1134750210,"(-0.1424537,50.8226476)",The Victory
1134758744,"(-0.141288,50.8212959)",The Cricketers
1134763606,"(-0.143348,50.8213433)",The Hop Poles
1134819675,"(-0.1505227,50.8242631)",The Royal Sovereign
1134819679,"(-0.1514662,50.8229959)",Skid Row
1134819683,"(-0.1496664,50.8247953)",Shakespeares Head
1134819687,"(-0.149977,50.8256493)",The Hampton Arms
1134845806,"(-0.1560235,50.8253977)",The Providence
1134845809,"(-0.1541889,50.8237982)",The Lion & Lobster
1134845828,"(-0.1562703,50.8252452)",The Bee's Mouth
1134849762,"(-0.1382674,50.8329375)",The World's End
1134855377,"(-0.1358643,50.8293875)",The Hobgoblin
1135615936,"(-0.1410413,50.8221092)",Bath Arms
1135717014,"(-0.1410482,50.8222748)",The Font
1135733552,"(-0.1484879,50.8239205)",The Pull & Pump
1137215443,"(-3.2198791,51.5734415)",King's Arms
1137218785,"(-3.219969,51.571921)",Irish Tymes
1137269756,"(0.5217379,51.3810305)",The Alexandra
1137279640,"(0.5072383,51.3827126)",What The Dick Inns
1137324098,"(-2.9105497,53.5541769)",The Royal Oak
1137324116,"(-2.9002393,53.5445198)",The Town Green Inn
1137498358,"(-3.013558,53.8293667)",the Dinmore
1138038667,"(-3.5998857,50.5610093)",Sandygate Inn
1138261739,"(0.2115927,51.8605718)",The Hop Poles
1138935673,"(-4.3808594,54.3207429)",Britannia
1138949795,"(-4.3833529,54.3220571)",Bar Logo
1139008467,"(-2.465895,53.5682297)",The Kings Head
1139008473,"(-2.466013,53.5669554)",The Church Inn
1139008489,"(-2.423441,53.5591048)",The Brooklyn
1139012519,"(-2.4640067,53.5680004)",The Queen Anne
1139012528,"(-2.4642535,53.5679749)",Stags Head
1139031681,"(-2.45007,53.5856999)",The Kings Arms
1139031698,"(-2.449158,53.5852509)",Butchers Arms
1139056257,"(-2.4445017,53.5943129)",Last Orders
1139070034,"(-2.4413474,53.593708)",Robin Hood Inn
1139070037,"(-2.4418088,53.5938608)",Lord Raglan
1139077456,"(-2.440532,53.5956819)",Weavers Arms
1139077465,"(-2.433054,53.5984834)",The Lamb
1139085969,"(-2.432185,53.6056393)",Brierfield
1139094137,"(-2.4015649,53.5804485)",The Black Horse
1139105042,"(-2.4499627,53.5640626)",The Oddfellows
1139115981,"(-2.4462827,53.5726895)",Gilnow Arms
1139195719,"(-0.2968081,51.4617225)",The Red Cow
1139216259,"(-0.6153676,52.3246409)",The Horseshoe Inn
1139219125,"(-0.6169769,52.3242606)",The Oliver
1139265343,"(-0.0660681,51.6226095)",Hyde Arms
1139303515,"(-2.5027804,53.5640632)",Duke of Wellington
1139369247,"(-2.4816016,53.5917788)",The Colliers Arms
1139397563,"(-2.4010922,53.6062156)",The Crofters Arms
1139397594,"(-2.3951162,53.605178)",Seven Stars
1139397598,"(-2.3981257,53.6055695)",House Without A Name
1139413133,"(-0.5971938,52.3416953)",The Crows Nest
1139431615,"(-0.0575427,51.6248503)",Railway Tavern
1139455455,"(-2.3402543,53.6025774)",White Horse
1139455462,"(-2.3397662,53.6022687)",Victoria Hotel
1139521389,"(-2.2984295,53.5831077)",Pack Horse Hotel
1139522446,"(-2.2983759,53.5826364)",Staff Of Life
1139624516,"(-1.6725128,51.8817697)",The Feathered Nest
1139662360,"(-2.2803635,51.0109452)",The Crown Inn
1139717849,"(-2.9804921,53.4030594)",Walkabout
1139720680,"(-2.9780446,53.4024404)",The Swan
1139770422,"(-2.1375369,53.2971497)",The Butley Ash
1139830615,"(-0.1106168,51.5221165)",The Clerk & Well
1140066682,"(0.2028397,51.5405233)",The Good Intent
1140938538,"(0.5932886,50.8568105)",The Crown
1141004907,"(0.3319931,51.9169823)",The Three Horseshoes
1141040195,"(0.3358983,51.892557)",The Stag
1141524038,"(0.889901,52.628877)",The Golden Dog
1141524067,"(0.9073404,52.6335872)",King's Head
1141544806,"(-3.4126698,56.0422597)",The Sportsman
1141544814,"(-3.4260178,56.0362419)",The Yard
1141570209,"(-0.1856832,51.4644787)",The Waterfront
1141891619,"(0.9377397,50.9847953)",Cinque Port Arms
1141965286,"(-1.870389,54.514829)",The Morritt Arms
1142078398,"(-0.1760177,51.5589231)",Old White Bear
1142078430,"(-0.1775627,51.5588964)",Duke of Hamilton
1142096055,"(-0.0872945,51.5217532)",The Master Gunner
1142177776,"(-1.997401,52.8436867)",The Cock Inn
1142580102,"(-1.2616538,54.5542695)",The Cambridge
1142986731,"(0.4400559,52.1502173)",Former Fox pub
1143191678,"(-4.2360921,50.527111)",The White Hart
1143255276,"(-1.4291804,53.237026)",Gardeners
1143263527,"(-1.4279723,53.253307)",Rose and Crown
1143305916,"(-0.6921014,50.8557893)",The Winterton Arms
1144395432,"(1.1501512,52.5011226)",The Jolly Farmers
1144626359,"(-0.0951966,51.5122001)",The Sea Horse
1144817187,"(-4.2393898,50.5165029)",The Rifle Volunteer
1145591567,"(-3.5273725,50.3966028)",The Trawler
1147187115,"(-1.531955,52.451248)",Hare and Hound
1147981098,"(-2.2259338,51.038999)",The Coppleridge Inn
1148142965,"(-0.261515,52.3668088)",Alconbury Mill
1149006069,"(-1.3362765,54.7599746)",The Red Lion
1149064292,"(-0.2097328,51.481119)",Wilton Arms
1149688313,"(-1.5943315,51.7581361)",The Beehive
1149742932,"(-1.2334274,52.9950362)",Three Ponds
1149818172,"(-6.1056009,55.8477542)",Port Bar
1149991698,"(-0.1368429,51.5686412)",The Magnet
1150003215,"(-0.0886586,51.5177703)",Keats at the Globe
1151015649,"(0.3697882,51.4330394)",Old Prince of Orange
1151202089,"(-1.5311072,52.6848086)",The Black Horse
1151219109,"(0.3871929,51.4143944)",Stork at Rest
1151311880,"(-4.3028172,50.9851096)",Coach and Horses
1151341442,"(-0.0867588,51.6611962)",Six Bells
1151366537,"(-3.2175101,50.7945427)",The Otter Inn
1151417104,"(-3.2289558,50.8080076)",Awliscombe Inn
1151738450,"(-1.1937205,53.00455)",Three Crowns (closed)
1152514762,"(-1.823142,52.5659472)","Blue Plaque William Frederick Woodington 1806-1893, Sculpter"
1152520802,"(0.9768732,51.0097073)",Bailiffs Sergeant
1152814411,"(-3.0555303,53.8153222)",The Albert and The Lion
1152974474,"(-0.14144,50.826136)",3 Jolly Butchers
1153005955,"(-2.6450611,51.4363635)",The Angel
1153437576,"(-2.2625078,51.0851942)",Walnut Tree Inn
1153652344,"(-3.28314,51.399377)",Gordon Bennett
1153979303,"(-6.2583864,53.3503347)",The Confession Box
1154525831,"(-3.0125164,53.874409)",Tavern At The Mill
1154563977,"(-0.4354459,53.8448481)",Royal Standard Inn
1154598594,"(0.3670738,51.4381894)",Man of Kent
1154598608,"(0.3664407,51.4365809)",Bat and Ball
1155112448,"(-0.0164568,50.9539689)",The Five Bells
1155218246,"(-0.1396039,50.8258185)",The Heart & Hand
1155389238,"(-0.1401634,50.8217686)",The Druids Head
1155389248,"(-0.1394312,50.8216554)",The Market Inn
1155389250,"(-0.1396854,50.8202253)",Northern Lights
1155416607,"(-0.1423335,50.8208989)",Smugglers
1155462013,"(-0.1417831,50.8222884)",Seven Stars
1155519665,"(-0.1404452,50.8230339)",The Post & Telegraph
1155544122,"(-0.1370607,50.82468)",King & Queen
1155591498,"(-0.1507104,50.8244684)",Chequers
1155634513,"(-0.1212707,51.5103327)",Coal Hole
1155702183,"(-0.1355051,50.824562)",Hector's House
1156128709,"(-2.1690646,52.9153454)",George & Dragon
1157378952,"(-2.7153591,50.949312)",The Phelips Arms
1157379094,"(-2.7182988,50.9501095)",The Kings Arms
1157490190,"(-1.8778789,50.8752368)",Monmouth Ash
1157490191,"(-1.8748282,50.8762598)",The Three Swans
1157490192,"(-1.8913007,50.8832241)",The Albion Inn
1157710083,"(-3.2838628,53.2797726)",The Rock
1158077742,"(-1.1706931,52.9666505)",The Cricket Players (closed)
1158077765,"(-1.1748936,52.966528)",The Wheel Tappers
1158257657,"(-1.1603637,52.9554912)",The Hawksley
1158326652,"(-4.2468296,50.4847687)",Who'd Have Thought It Inn
1158349254,"(-3.269943,53.3131541)",Yr Allarch / The Swan
1159134550,"(-2.7315275,53.4515612)",The Rendezvous Bar
1160345767,"(-2.6029594,51.438569)",Jolly Colliers
1160945150,"(-1.3358669,52.09403)",Plough Inn
1160992943,"(-1.3968108,53.2570704)",Red Lion
1160992952,"(-1.3972184,53.2567301)",Ark Tavern
1161137815,"(-1.3899707,53.2460916)",Miners Arms
1161183331,"(-1.5473097,53.7992492)",The Leeds Bierkeller
1161655261,"(-1.874085,52.2154858)",The Lord Nelson
1162093187,"(-2.0925132,53.6437211)",The Red Lion
1162093205,"(-2.0962147,53.6437466)",The Royal Oak
1162093208,"(-2.0969228,53.6436448)",The Queens
1162093212,"(-2.0949272,53.643772)",Toppos Wine Bar
1162093226,"(-2.0956246,53.6438992)",Falcon Inn
1162093229,"(-2.0961503,53.6439437)",Bar Wizards
1162093232,"(-2.0955924,53.643683)",Wheatsheaf
1162128309,"(-2.6020179,51.4394166)",The Black Cat
1162559752,"(-1.5514976,53.1242311)",White Lion
1163028642,"(-3.035487,53.8269218)",Queen's Hotel
1163122249,"(-1.4725804,53.0175978)",The Park
1163858531,"(-1.169658,52.7428847)",White Horse
1163858536,"(-1.1702314,52.7426905)",Royal Oak
1163967435,"(-2.0446855,51.3399521)",The Raven
1163988550,"(0.535251,51.7599149)",The Lion Inn
1163988633,"(0.5505933,51.7653899)",The Cock Inn
1163988653,"(0.5479164,51.7645331)",The Six Bells
1164074623,"(-2.6010454,51.4396677)",The Albert Inn
1164181475,"(-0.658249,53.5523924)",Dolphin Inn
1164322738,"(-1.1661795,52.7451665)",Apple Tree
1164327861,"(-8.454626,51.8913935)",Glenanaar Bar
1164412644,"(-0.6518546,53.5583794)",The Chancel
1164437514,"(-3.2692911,51.4052572)",The Buccaneer
1164446677,"(-0.6593339,53.5569861)",Black Beauty
1164545465,"(-0.6278348,52.7642467)",Angel Inn
1165065097,"(-0.0345207,51.4878953)",The Victoria
1165394890,"(0.2335988,51.6057708)",William The Conqueror
1165598925,"(-0.0547669,51.5004215)",The Ship
1165994100,"(-1.5074072,55.1865803)",Queens Head
1166105545,"(-4.3271274,55.8821898)",Three Craws
1166431846,"(-4.1129297,50.4280913)",The George
1166443684,"(-2.321055,51.2312811)",Archangel
1167068317,"(-3.2752295,51.3921719)",Finnegan's Inn
1167134126,"(-4.5796333,55.8575453)",The Weir
1167762818,"(-2.2524329,53.4758796)",Cask
1167773577,"(-3.2646821,51.406026)",O'Brien's
1168310176,"(-3.6314689,51.5883998)",Railway Inn
1169275041,"(-1.2716299,53.1384442)",Miners Arms
1170089537,"(-3.6505864,51.5861234)",The Old House
1170181895,"(-3.6514679,51.5864004)",Corner House
1170460448,"(-1.4784123,51.2061944)",Forresters Arms
1170470745,"(-1.4786567,51.2055872)",The Lamb Inn
1170862332,"(-0.7361348,52.6705325)",The Royal Duke
1170941572,"(-3.6288031,51.5896359)",The Tylers Arms
1170967848,"(-3.6409841,51.5989175)",The Garth Inn
1170972257,"(-3.6548744,51.6054245)",Garn Inn
1170972309,"(-1.6088788,51.7392997)",The Plough
1170983763,"(-3.6567356,51.607126)",Malsters Arms
1170986766,"(-3.6571701,51.607056)",Victoria
1170990382,"(-3.657948,51.6073392)",Prince of Wales
1170994041,"(-3.6581947,51.6074358)",Maesteg Royal British Legion Club
1170996331,"(-3.6583503,51.6075058)",Bird in Hand
1170999755,"(-3.6603569,51.6083988)",The Star
1171107948,"(0.7134282,51.4568787)",The Hogarth Inn
1172086639,"(-2.8726112,53.8548755)",The White Bull
1172086668,"(-2.8717755,53.854614)",Black Bull Hotel
1172086672,"(-2.8711316,53.8538924)",Farmers Arms
1172117131,"(-3.6569937,51.5996071)",Red cow
1172131885,"(-3.64925,51.6052929)",Catholic Social Club
1172353494,"(-3.6483366,51.5955794)",Cross Inn
1172401139,"(-2.8817033,53.8396791)",Boot and Shoe
1172401178,"(-2.8840526,53.8382114)",Ship Inn
1172739039,"(-3.6582434,51.5996761)",Dylans
1172848987,"(-2.3778427,51.2883254)",The Faulkland Inn
1174486573,"(0.3653169,51.4385975)",Roisin Dubh
1174490003,"(0.365587,51.437391)",Darnley Arms
1174555228,"(0.4304353,51.413548)",Rose and Crown
1174645965,"(0.371117,51.439543)",Foresters Arms
1174677425,"(-3.6931161,51.7106078)",Resolven Royal British Legion
1174746821,"(0.3694259,51.4449236)",The Pier
1174746827,"(0.3713413,51.4434123)",George Inn
1174746832,"(0.3677603,51.4388298)",Prince Albert
1174763337,"(-8.2548727,53.5673104)",Hamrocks Bar
1174763345,"(-8.2568737,53.5678419)",Waldrons
1174763362,"(-8.2572686,53.5678036)",The Village Inn
1174802074,"(-0.131007,51.51095)",The Imperial
1175682006,"(-0.0440129,51.4920839)",Prince of Wales
1175794362,"(-0.199487,51.6530747)",Ye Olde Mitre Inne
1175952512,"(-1.3400791,53.1444493)",King Edward VII
1176081577,"(-1.26363,53.1239195)",The market Tavern
1176921013,"(1.0217606,52.1993579)",The Retreat
1176936359,"(-8.4760354,51.8953277)",The Flying Enterprise
1176936545,"(-8.483352,51.8937713)",The Gill Tavern
1177080606,"(-2.2392755,53.4834169)",Micro Bar
1177311373,"(-2.2332987,53.4850417)",Bar Fringe
1177311405,"(-2.2440094,53.4846696)",The Old Wellington
1177390507,"(-3.7244658,51.0859665)",Sportsman's Inn
1177437573,"(-4.1506137,50.8368506)",Half Moon Inn
1177629296,"(-5.3150505,50.1978898)",St Michaels Mount Inn
1177800290,"(-3.5365035,51.6187593)",The Blaenogwr
1178006963,"(-0.7774557,50.8387541)",Park Tavern
1178243401,"(-3.6012519,51.5602576)",Nicholls Arms
1178278387,"(-3.5953027,51.5467121)",Tondu Railway Club
1178830355,"(-6.9810555,52.992582)",The Nag's Head
1178830356,"(-6.9804806,52.9926496)",Dooley's Bar
1178830357,"(-6.9807846,52.9926165)",Kane's
1178830358,"(-6.9809496,52.9925955)",Clancey's
1179072414,"(-3.5782009,51.5081382)",The Tairpluen
1179194627,"(-3.6125896,51.5387616)",The Fountain
1179221460,"(-1.1683105,52.6649949)",Keeper's Lodge
1179488027,"(-1.3198183,51.0637173)",The Westgate Hotel
1179883187,"(-2.3204913,51.2304711)",Three Swans
1180379112,"(-1.8178831,50.7462287)",The Victory
1180411705,"(-1.9765997,50.8057342)",Colehill Sports & Social Club
1180418155,"(-1.9882646,50.7998303)",Oddfellows
1180418720,"(-1.9867277,50.8009133)",Olive Branch
1180418977,"(-1.9847348,50.7985145)",Cricketers
1180419428,"(-1.9890623,50.7993469)",White Hart
1180433634,"(-1.9876944,50.799747)",The Albion Inn
1180434697,"(-1.9870417,50.798818)",The Bell
1181448202,"(-6.9891897,52.9919112)",P Dunne
1181448256,"(-6.9896699,52.9920456)",W Doyle
1181941144,"(1.4047228,51.1862313)",The Zetland Arms
1182514271,"(-1.6869863,53.7103072)",The Swan
1182515150,"(-1.6848352,53.7230466)",Bulls Head
1182608278,"(-3.4336141,51.5170487)",Fox & Hounds Inn
1182745011,"(-2.0836902,50.9595757)",King John Inn
1183011184,"(-2.2415928,53.7901761)",The Bridge Bier Huis
1183011189,"(-2.2389197,53.7912218)",The Coach and Horses
1183011192,"(-2.2388677,53.7925464)",The Talbot
1183126303,"(-2.3832289,57.2875844)",Commercial
1183126356,"(-2.3827461,57.2872771)",Black Bull Inn
1183181811,"(-2.3758258,57.284378)",Butchers Arms
1184390923,"(-1.9561457,50.8203673)",Barely Mow
1184394343,"(-1.9809836,50.7949505)",Coach and Horses
1184589636,"(0.5176698,51.3768926)",The Fox
1184589716,"(0.5252762,51.3764057)",Trafalgar Maid
1185267468,"(-6.9650959,52.9068138)",C.P. Farrell's
1185307518,"(-1.4704469,53.0211712)",The Welcome Tavern
1185402828,"(-1.4458778,53.0476809)",The Tollgate Inn
1185740472,"(-3.3598866,54.6638991)",1761
1186292561,"(-8.470919,51.901651)",Corner House
1186905108,"(-2.6326312,50.9404774)",The Globe
1186907430,"(-2.6262052,50.9416146)",William Dampier
1187121320,"(0.3214036,51.4128118)",Black Lion
1187272014,"(-1.597114,51.8585598)",The Shaven Crown
1187896326,"(-2.1385303,52.4438609)",The Crown
1188098241,"(0.4701242,52.7948264)",The Black Horse Inn
1188134328,"(-0.8326437,51.8772528)",The White Swan
1188833981,"(0.3591368,51.3299614)",The Villager
1189115759,"(0.3555,51.4424343)",Elephants Head
1189155783,"(0.3303138,51.4453148)",Edinburgh Castle
1189253300,"(1.0277418,52.1986643)",The Crown
1189343498,"(-8.1450459,55.0320795)",McGeady's Bar
1189541184,"(-3.9002376,50.8667313)",Lymington Arms
1189894558,"(0.6038161,52.3221305)",The Plough Inn
1189953263,"(1.370207,52.7282986)",Kings Head
1190056273,"(-1.7149916,53.8267144)",Oddfellows
1190286414,"(-1.4493557,53.0510894)",White Hart
1190286417,"(-1.4635017,53.0513619)",The Spanker
1190924762,"(-3.9381279,56.1004739)",The Empire
1191161979,"(-2.3721778,57.2795632)",Kintore Arms
1191277818,"(-6.1050237,53.585099)",Carolls Pierhouse
1191277828,"(-6.1046877,53.5843334)",Stoop Your Head
1191322398,"(-0.1514897,50.8424585)",Preston Brewery Tap
1191512259,"(-1.8980835,52.4767759)",Station Bar
1191516445,"(-6.9799364,52.9928679)",Brereton's
1191516446,"(-6.9798836,52.9928678)",Brian Smith Bar and Lounge
1192044538,"(-1.9362092,50.7247962)",The Grasshopper
1192610053,"(-2.5692228,53.6250962)",Rivington Bowling Club
1192646880,"(-2.952908,51.0558008)",The Rose and Crown
1192699700,"(-2.3977446,51.5383431)",The Grapes
1193082919,"(1.1821863,52.0616866)",The Golden Key
1193120318,"(1.1844073,52.0613848)",The John Bull
1193300976,"(-7.942639,53.4227346)",The Castle Inn
1193541486,"(0.5498956,51.3836383)",Fleur-de-lis
1193541589,"(0.5448777,51.3836764)",Beacon Court Tavern
1193541685,"(0.5442341,51.3848069)",Canterbury Tales
1193906292,"(-3.0471058,53.7833385)",The Dunes Hotel
1194205885,"(-2.0139282,53.5385774)",Railway Inn
1194309412,"(-2.8139323,51.0363006)",The Rose and Crown (Eli's)
1194311873,"(-1.4680208,53.067677)",Canal Inn
1194328311,"(-2.7822458,51.0472358)",The Halfway House
1194344357,"(-7.9238315,53.4200061)","The Schack, Old World Inn"
1194354022,"(-1.4670342,53.0662309)",Lord Nelson
1194393602,"(0.4588536,51.4111423)",Sir John Falstaff
1194662946,"(-2.129676,53.8664837)",The Alma Inn
1194761190,"(-1.4278487,53.2577274)",The Beer Parlour
1194792605,"(-1.3960164,53.2571964)",Butchers Arms
1194793098,"(-1.3941077,53.2575482)",Three Horseshoes
1195206441,"(-4.9677532,51.8577552)",The Corner Piece
1195819651,"(-0.5563493,51.3192007)",The Station
1196605701,"(1.2965362,51.1283638)",King Edward VII
1196611376,"(-0.1945657,51.4802519)",Lloyds No.1 Bar
1196640699,"(1.3737631,52.6838689)",Green Man
1196862593,"(-0.3336678,54.2216754)",The Bull Inn
1196968217,"(-4.2052888,50.4962512)",The Boot Inn
